COR003;04;CORTAR              ;1PR039NOAR     ;21783
BOR001;05;BORDAR              ;1PR039NOAR     ;21784
COR001;01;CORTAR              ;1PR040BR       ;21785
BOR003;02;BORDAR              ;1PR040BR       ;21786
FUR003;03;FURAR               ;1PR040BR       ;21787
COR001;01;CORTAR              ;1PR040CVDK     ;21788
BOR003;02;BORDAR              ;1PR040CVDK     ;21789
FUR003;03;FURAR               ;1PR040CVDK     ;21790
COR001;01;CORTAR              ;1PR040CVIZ     ;21791
BOR003;02;BORDAR              ;1PR040CVIZ     ;21792
FUR003;03;FURAR               ;1PR040CVIZ     ;21793
COR001;01;CORTAR              ;1PR040CVMZ     ;21794
BOR003;02;BORDAR              ;1PR040CVMZ     ;21795
FUR003;03;FURAR               ;1PR040CVMZ     ;21796
COR001;01;CORTAR              ;1PR040IB       ;21797
BOR003;02;BORDAR              ;1PR040IB       ;21798
FUR003;03;FURAR               ;1PR040IB       ;21799
COR001;01;CORTAR              ;1PR040TKAR     ;21800
BOR003;02;BORDAR              ;1PR040TKAR     ;21801
FUR003;03;FURAR               ;1PR040TKAR     ;21802
COR001;01;CORTAR              ;1PR041BR       ;21803
BOR003;02;BORDAR              ;1PR041BR       ;21804
FUR003;03;FURAR               ;1PR041BR       ;21805
COR001;01;CORTAR              ;1PR041CVDK     ;21806
BOR003;02;BORDAR              ;1PR041CVDK     ;21807
FUR003;03;FURAR               ;1PR041CVDK     ;21808
COR001;01;CORTAR              ;1PR041CVIZ     ;21809
BOR003;02;BORDAR              ;1PR041CVIZ     ;21810
FUR003;03;FURAR               ;1PR041CVIZ     ;21811
COR001;01;CORTAR              ;1PR041CVMZ     ;21812
BOR003;02;BORDAR              ;1PR041CVMZ     ;21813
FUR003;03;FURAR               ;1PR041CVMZ     ;21814
COR001;01;CORTAR              ;1PR041IB       ;21815
BOR003;02;BORDAR              ;1PR041IB       ;21816
FUR003;03;FURAR               ;1PR041IB       ;21817
COR001;01;CORTAR              ;1PR041TKAR     ;21818
BOR003;02;BORDAR              ;1PR041TKAR     ;21819
FUR003;03;FURAR               ;1PR041TKAR     ;21820
COR001;01;CORTAR              ;1PR042BR       ;21821
BOR003;02;BORDAR              ;1PR042BR       ;21822
FUR003;03;FURAR               ;1PR042BR       ;21823
COR001;01;CORTAR              ;1PR042CVDK     ;21824
BOR003;02;BORDAR              ;1PR042CVDK     ;21825
FUR003;03;FURAR               ;1PR042CVDK     ;21826
COR001;01;CORTAR              ;1PR042CVIZ     ;21827
BOR003;02;BORDAR              ;1PR042CVIZ     ;21828
FUR003;03;FURAR               ;1PR042CVIZ     ;21829
COR001;01;CORTAR              ;1PR042CVMZ     ;21830
BOR003;02;BORDAR              ;1PR042CVMZ     ;21831
FUR003;03;FURAR               ;1PR042CVMZ     ;21832
COR001;01;CORTAR              ;1PR042IB       ;21833
BOR003;02;BORDAR              ;1PR042IB       ;21834
BOR001;04;BORDAR              ;1TV011CVDK     ;22883
MFA001;05;PRODUTOS ESPECIAIS  ;1TV011CVDK     ;22884
COR001;01;CORTAR              ;1TV011CVIZ     ;22885
BOR003;02;BORDAR              ;1TV011CVIZ     ;22886
COR003;03;CORTAR              ;1TV011CVIZ     ;22887
BOR001;04;BORDAR              ;1TV011CVIZ     ;22888
MFA001;05;PRODUTOS ESPECIAIS  ;1TV011CVIZ     ;22889
COR001;01;CORTAR              ;1TV011CVMZ     ;22890
BOR003;02;BORDAR              ;1TV011CVMZ     ;22891
COR003;03;CORTAR              ;1TV011CVMZ     ;22892
BOR001;04;BORDAR              ;1TV011CVMZ     ;22893
MFA001;05;PRODUTOS ESPECIAIS  ;1TV011CVMZ     ;22894
COR001;01;CORTAR              ;1TV011IB       ;22895
BOR003;02;BORDAR              ;1TV011IB       ;22896
COR003;03;CORTAR              ;1TV011IB       ;22897
BOR001;04;BORDAR              ;1TV011IB       ;22898
MFA001;05;PRODUTOS ESPECIAIS  ;1TV011IB       ;22899
COR001;01;CORTAR              ;1TV011NOVE     ;22900
BOR003;02;BORDAR              ;1TV011NOVE     ;22901
COR003;03;CORTAR              ;1TV011NOVE     ;22902
BOR001;04;BORDAR              ;1TV011NOVE     ;22903
MFA001;05;PRODUTOS ESPECIAIS  ;1TV011NOVE     ;22904
COR001;01;CORTAR              ;1TV011ROSE     ;22905
BOR003;02;BORDAR              ;1TV011ROSE     ;22906
COR003;03;CORTAR              ;1TV011ROSE     ;22907
BOR001;04;BORDAR              ;1TV011ROSE     ;22908
MFA001;05;PRODUTOS ESPECIAIS  ;1TV011ROSE     ;22909
COR001;01;CORTAR              ;1TV011TKAR     ;22910
BOR003;02;BORDAR              ;1TV011TKAR     ;22911
COR003;03;CORTAR              ;1TV011TKAR     ;22912
BOR001;04;BORDAR              ;1TV011TKAR     ;22913
MFA001;05;PRODUTOS ESPECIAIS  ;1TV011TKAR     ;22914
COR001;01;CORTAR              ;1TV012BR       ;22915
BOR003;02;BORDAR              ;1TV012BR       ;22916
COR003;03;CORTAR              ;1TV012BR       ;22917
BOR001;04;BORDAR              ;1TV012BR       ;22918
MFA001;05;PRODUTOS ESPECIAIS  ;1TV012BR       ;22919
COR001;01;CORTAR              ;1TV012CVDK     ;22920
BOR003;02;BORDAR              ;1TV012CVDK     ;22921
COR003;03;CORTAR              ;1TV012CVDK     ;22922
BOR001;04;BORDAR              ;1TV012CVDK     ;22923
MFA001;05;PRODUTOS ESPECIAIS  ;1TV012CVDK     ;22924
COR001;01;CORTAR              ;1TV012CVIZ     ;22925
BOR003;02;BORDAR              ;1TV012CVIZ     ;22926
COR003;03;CORTAR              ;1TV012CVIZ     ;22927
BOR001;04;BORDAR              ;1TV012CVIZ     ;22928
MFA001;05;PRODUTOS ESPECIAIS  ;1TV012CVIZ     ;22929
COR001;01;CORTAR              ;1TV012CVMZ     ;22930
BOR003;02;BORDAR              ;1TV012CVMZ     ;22931
COR003;03;CORTAR              ;1TV012CVMZ     ;22932
BOR001;04;BORDAR              ;1TV012CVMZ     ;22933
MFA001;05;PRODUTOS ESPECIAIS  ;1TV012CVMZ     ;22934
COR001;01;CORTAR              ;1TV012IB       ;22935
BOR003;02;BORDAR              ;1TV012IB       ;22936
COR003;03;CORTAR              ;1TV012IB       ;22937
BOR001;04;BORDAR              ;1TV012IB       ;22938
MFA001;05;PRODUTOS ESPECIAIS  ;1TV012IB       ;22939
COR001;01;CORTAR              ;1TV012NOVE     ;22940
BOR003;02;BORDAR              ;1TV012NOVE     ;22941
COR003;03;CORTAR              ;1TV012NOVE     ;22942
BOR001;04;BORDAR              ;1TV012NOVE     ;22943
MFA001;05;PRODUTOS ESPECIAIS  ;1TV012NOVE     ;22944
COR001;01;CORTAR              ;1TV012ROSE     ;22945
BOR003;02;BORDAR              ;1TV012ROSE     ;22946
COR003;03;CORTAR              ;1TV012ROSE     ;22947
BOR001;04;BORDAR              ;1TV012ROSE     ;22948
MFA001;05;PRODUTOS ESPECIAIS  ;1TV012ROSE     ;22949
COR001;01;CORTAR              ;1TV012TKAR     ;22950
BOR003;02;BORDAR              ;1TV012TKAR     ;22951
BOR003;02;BORDAR              ;2PT2801500003  ;24045
FUR003;03;FURAR               ;2PT2801500003  ;24046
COR001;01;CORTAR              ;2PT2801500040  ;24047
BOR003;02;BORDAR              ;2PT2801500040  ;24048
FUR003;03;FURAR               ;2PT2801500040  ;24049
COR001;01;CORTAR              ;2PT2801500054  ;24050
BOR003;02;BORDAR              ;2PT2801500054  ;24051
FUR003;03;FURAR               ;2PT2801500054  ;24052
COR001;01;CORTAR              ;2PT2801500060  ;24053
BOR003;02;BORDAR              ;2PT2801500060  ;24054
FUR003;03;FURAR               ;2PT2801500060  ;24055
COR001;01;CORTAR              ;2PT2801500093  ;24056
BOR003;02;BORDAR              ;2PT2801500093  ;24057
FUR003;03;FURAR               ;2PT2801500093  ;24058
COR001;01;CORTAR              ;2PT2881500003  ;24059
BOR003;02;BORDAR              ;2PT2881500003  ;24060
FUR003;03;FURAR               ;2PT2881500003  ;24061
COR001;01;CORTAR              ;2PT2881500031  ;24062
BOR003;02;BORDAR              ;2PT2881500031  ;24063
FUR003;03;FURAR               ;2PT2881500031  ;24064
COR001;01;CORTAR              ;2PT2881500040  ;24065
COR001;01;CORTAR              ;2PT2251500004  ;24005
BOR003;02;BORDAR              ;2PT2251500004  ;24006
FUR001;03;FURAR               ;2PT2251500004  ;24007
COR001;01;CORTAR              ;2PT2251500005  ;24008
BOR003;02;BORDAR              ;2PT2251500005  ;24009
FUR001;03;FURAR               ;2PT2251500005  ;24010
COR001;01;CORTAR              ;2PT2251501001  ;24011
BOR003;02;BORDAR              ;2PT2251501001  ;24012
FUR001;03;FURAR               ;2PT2251501001  ;24013
COR001;01;CORTAR              ;2PT2251501002  ;24014
BOR003;02;BORDAR              ;2PT2251501002  ;24015
FUR001;03;FURAR               ;2PT2251501002  ;24016
COR001;01;CORTAR              ;2PT2251501003  ;24017
BOR003;02;BORDAR              ;2PT2251501003  ;24018
FUR001;03;FURAR               ;2PT2251501003  ;24019
COR001;01;CORTAR              ;2PT2251501004  ;24020
BOR003;02;BORDAR              ;2PT2251501004  ;24021
FUR001;03;FURAR               ;2PT2251501004  ;24022
COR001;01;CORTAR              ;2PT2251501005  ;24023
BOR003;02;BORDAR              ;2PT2251501005  ;24024
FUR001;03;FURAR               ;2PT2251501005  ;24025
COR001;01;CORTAR              ;2PT2251502001  ;24026
BOR003;02;BORDAR              ;2PT2251502001  ;24027
FUR001;03;FURAR               ;2PT2251502001  ;24028
COR001;01;CORTAR              ;2PT2251502002  ;24029
BOR003;02;BORDAR              ;2PT2251502002  ;24030
FUR001;03;FURAR               ;2PT2251502002  ;24031
COR001;01;CORTAR              ;2PT2251502003  ;24032
BOR003;02;BORDAR              ;2PT2251502003  ;24033
FUR001;03;FURAR               ;2PT2251502003  ;24034
COR001;01;CORTAR              ;2PT2251503001  ;24035
BOR003;02;BORDAR              ;2PT2251503001  ;24036
FUR001;03;FURAR               ;2PT2251503001  ;24037
COR001;01;CORTAR              ;2PT2251503002  ;24038
BOR003;02;BORDAR              ;2PT2251503002  ;24039
FUR001;03;FURAR               ;2PT2251503002  ;24040
COR001;01;CORTAR              ;2PT2251503003  ;24041
BOR003;02;BORDAR              ;2PT2251503003  ;24042
FUR001;03;FURAR               ;2PT2251503003  ;24043
COR001;01;CORTAR              ;2PT2801500003  ;24044
COR003;04;CORTAR              ;1FG004NOAR     ;25107
BOR001;05;BORDAR              ;1FG004NOAR     ;25108
COR001;01;CORTAR              ;1FG003NOAR     ;25109
BOR003;02;BORDAR              ;1FG003NOAR     ;25110
FUR003;03;FURAR               ;1FG003NOAR     ;25111
COR003;04;CORTAR              ;1FG003NOAR     ;25112
BOR001;05;BORDAR              ;1FG003NOAR     ;25113
COR001;01;CORTAR              ;1EG004NOAR     ;25114
BOR003;02;BORDAR              ;1EG004NOAR     ;25115
FUR001;03;FURAR               ;1EG004NOAR     ;25116
COR003;04;CORTAR              ;1EG004NOAR     ;25117
BOR001;05;BORDAR              ;1EG004NOAR     ;25118
COR001;01;CORTAR              ;1EG003NOAR     ;25119
BOR003;02;BORDAR              ;1EG003NOAR     ;25120
FUR001;03;FURAR               ;1EG003NOAR     ;25121
COR003;04;CORTAR              ;1EG003NOAR     ;25122
BOR001;05;BORDAR              ;1EG003NOAR     ;25123
COR001;01;CORTAR              ;1DV003NOAR     ;25124
BOR003;02;BORDAR              ;1DV003NOAR     ;25125
FUR001;03;FURAR               ;1DV003NOAR     ;25126
COR001;01;CORTAR              ;1BT005NOAR     ;25127
BOR003;02;BORDAR              ;1BT005NOAR     ;25128
FUR001;03;FURAR               ;1BT005NOAR     ;25129
COR001;01;CORTAR              ;1TP015NOAR     ;25130
BOR003;02;BORDAR              ;1TP015NOAR     ;25131
FUR001;03;FURAR               ;1TP015NOAR     ;25132
COR001;01;CORTAR              ;1LE054NOAR     ;25133
BOR003;02;BORDAR              ;1LE054NOAR     ;25134
FUR003;03;FURAR               ;1LE054NOAR     ;25135
COR001;01;CORTAR              ;1LE053NOAR     ;25136
BOR003;02;BORDAR              ;1LE053NOAR     ;25137
FUR003;03;FURAR               ;1LE053NOAR     ;25138
COR001;01;CORTAR              ;1RP027NOAR     ;25139
BOR003;02;BORDAR              ;1RP027NOAR     ;25140
FUR003;03;FURAR               ;1RP027NOAR     ;25141
COR003;04;CORTAR              ;1RP027NOAR     ;25142
BOR001;05;BORDAR              ;1RP027NOAR     ;25143
COR001;01;CORTAR              ;1RP026NOAR     ;25144
BOR003;02;BORDAR              ;1RP026NOAR     ;25145
FUR003;03;FURAR               ;1RP026NOAR     ;25146
COR003;04;CORTAR              ;1RP026NOAR     ;25147
BOR001;05;BORDAR              ;1RP026NOAR     ;25148
COR001;01;CORTAR              ;1RP025NOAR     ;25149
BOR003;02;BORDAR              ;1RP025NOAR     ;25150
FUR003;03;FURAR               ;1RP025NOAR     ;25151
COR003;04;CORTAR              ;1RP025NOAR     ;25152
BOR001;05;BORDAR              ;1RP025NOAR     ;25153
COR001;01;CORTAR              ;1PR038NOAR     ;25154
BOR003;02;BORDAR              ;1PR038NOAR     ;25155
FUR003;03;FURAR               ;1PR038NOAR     ;25156
COR001;01;CORTAR              ;1LE052NOAR     ;25157
BOR003;02;BORDAR              ;1LE052NOAR     ;25158
FUR003;03;FURAR               ;1LE052NOAR     ;25159
COR001;01;CORTAR              ;1FG021NOAR     ;25160
BOR003;02;BORDAR              ;1FG021NOAR     ;25161
FUR003;03;FURAR               ;1FG021NOAR     ;25162
COR003;04;CORTAR              ;1FG021NOAR     ;25163
BOR001;05;BORDAR              ;1FG021NOAR     ;25164
COR001;01;CORTAR              ;1EG038NOAR     ;25165
BOR003;02;BORDAR              ;1EG038NOAR     ;25166
FUR003;03;FURAR               ;1EG038NOAR     ;25167
COR003;04;CORTAR              ;1EG038NOAR     ;25168
BOR001;05;BORDAR              ;1EG038NOAR     ;25169
COR001;01;CORTAR              ;1EG037NOAR     ;25170
BOR003;02;BORDAR              ;1EG037NOAR     ;25171
FUR003;03;FURAR               ;1EG037NOAR     ;25172
COR003;04;CORTAR              ;1EG037NOAR     ;25173
BOR001;05;BORDAR              ;1EG037NOAR     ;25174
COR001;01;CORTAR              ;1BT086NOAR     ;25175
BOR003;02;BORDAR              ;1BT086NOAR     ;25176
FUR003;03;FURAR               ;1BT086NOAR     ;25177
BOR003;02;BORDAR              ;1PR043NOCA     ;21880
FUR003;03;FURAR               ;1PR043NOCA     ;21881
COR003;04;CORTAR              ;1PR043NOCA     ;21882
BOR001;05;BORDAR              ;1PR043NOCA     ;21883
COR001;01;CORTAR              ;1PR043NOVE     ;21884
BOR003;02;BORDAR              ;1PR043NOVE     ;21885
FUR003;03;FURAR               ;1PR043NOVE     ;21886
COR003;04;CORTAR              ;1PR043NOVE     ;21887
BOR001;05;BORDAR              ;1PR043NOVE     ;21888
COR001;01;CORTAR              ;1PR043ROSE     ;21889
BOR003;02;BORDAR              ;1PR043ROSE     ;21890
FUR003;03;FURAR               ;1PR043ROSE     ;21891
COR003;04;CORTAR              ;1PR043ROSE     ;21892
BOR001;05;BORDAR              ;1PR043ROSE     ;21893
COR001;01;CORTAR              ;1PR043TKAR     ;21894
BOR003;02;BORDAR              ;1PR043TKAR     ;21895
FUR003;03;FURAR               ;1PR043TKAR     ;21896
COR003;04;CORTAR              ;1PR043TKAR     ;21897
BOR001;05;BORDAR              ;1PR043TKAR     ;21898
COR001;01;CORTAR              ;1PR043WG       ;21899
BOR003;02;BORDAR              ;1PR043WG       ;21900
FUR003;03;FURAR               ;1PR043WG       ;21901
COR003;04;CORTAR              ;1PR043WG       ;21902
BOR001;05;BORDAR              ;1PR043WG       ;21903
COR001;01;CORTAR              ;1PR044BR       ;21904
BOR003;02;BORDAR              ;1PR044BR       ;21905
FUR003;03;FURAR               ;1PR044BR       ;21906
COR001;01;CORTAR              ;1PR044CVDK     ;21907
BOR003;02;BORDAR              ;1PR044CVDK     ;21908
FUR003;03;FURAR               ;1PR044CVDK     ;21909
COR001;01;CORTAR              ;1PR044CVIZ     ;21910
BOR003;02;BORDAR              ;1PR044CVIZ     ;21911
FUR003;03;FURAR               ;1PR044CVIZ     ;21912
COR001;01;CORTAR              ;1PR044CVMA     ;21913
BOR003;02;BORDAR              ;1PR044CVMA     ;21914
FUR003;03;FURAR               ;1PR043CVDK     ;21846
COR003;04;CORTAR              ;1PR043CVDK     ;21847
BOR001;05;BORDAR              ;1PR043CVDK     ;21848
COR001;01;CORTAR              ;1PR043CVIZ     ;21849
BOR003;02;BORDAR              ;1PR043CVIZ     ;21850
FUR003;03;FURAR               ;1PR043CVIZ     ;21851
COR003;04;CORTAR              ;1PR043CVIZ     ;21852
BOR001;05;BORDAR              ;1PR043CVIZ     ;21853
COR001;01;CORTAR              ;1PR043CVMA     ;21854
BOR003;02;BORDAR              ;1PR043CVMA     ;21855
FUR003;03;FURAR               ;1PR043CVMA     ;21856
COR003;04;CORTAR              ;1PR043CVMA     ;21857
BOR001;05;BORDAR              ;1PR043CVMA     ;21858
COR001;01;CORTAR              ;1PR043CVMZ     ;21859
BOR003;02;BORDAR              ;1PR043CVMZ     ;21860
FUR003;03;FURAR               ;1PR043CVMZ     ;21861
COR003;04;CORTAR              ;1PR043CVMZ     ;21862
BOR001;05;BORDAR              ;1PR043CVMZ     ;21863
COR001;01;CORTAR              ;1PR043EBMO     ;21864
BOR003;02;BORDAR              ;1PR043EBMO     ;21865
FUR003;03;FURAR               ;1PR043EBMO     ;21866
COR003;04;CORTAR              ;1PR043EBMO     ;21867
BOR001;05;BORDAR              ;1PR043EBMO     ;21868
COR001;01;CORTAR              ;1PR043GRMO     ;21869
BOR003;02;BORDAR              ;1PR043GRMO     ;21870
FUR003;03;FURAR               ;1PR043GRMO     ;21871
COR003;04;CORTAR              ;1PR043GRMO     ;21872
BOR001;05;BORDAR              ;1PR043GRMO     ;21873
COR001;01;CORTAR              ;1PR043IB       ;21874
BOR003;02;BORDAR              ;1PR043IB       ;21875
FUR003;03;FURAR               ;1PR043IB       ;21876
COR003;04;CORTAR              ;1PR043IB       ;21877
BOR001;05;BORDAR              ;1PR043IB       ;21878
COR001;01;CORTAR              ;1PR043NOCA     ;21879
COR003;03;CORTAR              ;1TV012TKAR     ;22952
BOR001;04;BORDAR              ;1TV012TKAR     ;22953
MFA001;05;PRODUTOS ESPECIAIS  ;1TV012TKAR     ;22954
COR001;01;CORTAR              ;1TV013BR       ;22955
BOR003;02;BORDAR              ;1TV013BR       ;22956
COR003;03;CORTAR              ;1TV013BR       ;22957
BOR001;04;BORDAR              ;1TV013BR       ;22958
MFA001;05;PRODUTOS ESPECIAIS  ;1TV013BR       ;22959
